customer_id,customer_name,email,signup_date,country,age
1311,Customer_1310,customer_13101310@yahoo.com,2022-11-09,USA,58
1312,Customer_1311,customer_13111311@outlook.com,2023-01-21,Japan,54
1313,Customer_1312,customer_13121312@outlook.com,2022-08-12,Canada,57
1314,Customer_1313,customer_13131313@company.com,2023-06-18,India,
1315,Customer_1314,customer_13141314@email.com,2022-04-15,Canada,28
1316,Customer_1315,customer_13151315@gmail.com,2023-11-10,France,54
1317,Customer_1316,customer_13161316@outlook.com,2023-09-01,Canada,44
1318,Customer_1317,customer_13171317@email.com,2023-12-02,Australia,
1319,Customer_1318,customer_13181318@gmail.com,2022-12-11,USA,63
1320,Customer_1319,customer_13191319@outlook.com,2022-10-11,USA,61
1321,Customer_1320,customer_13201320@outlook.com,2023-10-30,USA,47
1322,Customer_1321,customer_13211321@outlook.com,2023-06-14,USA,18
1323,Customer_1322,customer_13221322@yahoo.com,2023-09-07,Japan,60
1324,Customer_1323,customer_13231323@company.com,2023-11-29,USA,50
1325,Customer_1324,customer_13241324@yahoo.com,2023-11-03,Mexico,61
1326,Customer_1325,customer_13251325@company.com,2022-09-23,UK,60
1327,Customer_1326,customer_13261326@company.com,2024-01-25,USA,63
1328,Customer_1327,customer_13271327@gmail.com,2023-08-09,India,46
1329,Customer_1328,customer_13281328@yahoo.com,2024-01-01,France,23
1330,Customer_1329,customer_13291329@yahoo.com,2023-10-16,Canada,55
1331,Customer_1330,customer_13301330@company.com,2023-11-19,Germany,52
1332,Customer_1331,customer_13311331@outlook.com,2022-06-24,Australia,59
1333,Customer_1332,customer_13321332@email.com,2022-04-10,USA,25
1334,Customer_1333,customer_13331333@company.com,2022-09-22,Mexico,26
1335,Customer_1334,customer_13341334@email.com,2022-07-07,Mexico,68
1336,Customer_1335,customer_13351335@outlook.com,2022-08-16,France,59
1337,Customer_1336,customer_13361336@outlook.com,2022-11-11,USA,69
1338,Customer_1337,customer_13371337@company.com,2022-12-06,France,60
1339,Customer_1338,customer_13381338@outlook.com,2022-10-29,USA,50
1340,Customer_1339,customer_13391339@company.com,2023-04-27,USA,54
1341,Customer_1340,customer_13401340@gmail.com,2023-08-21,USA,68
1342,Customer_1341,customer_13411341@email.com,2022-03-14,Canada,49
1343,Customer_1342,customer_13421342@company.com,2023-05-28,Japan,52
1344,Customer_1343,customer_13431343@gmail.com,2023-01-26,Australia,24
1345,Customer_1344,customer_13441344@email.com,2022-02-25,Australia,43
1346,Customer_1345,customer_13451345@yahoo.com,2022-07-25,UK,57
1347,Customer_1346,customer_13461346@outlook.com,2023-08-07,UK,31
1348,Customer_1347,customer_13471347@company.com,2024-01-03,UK,27
1349,Customer_1348,customer_13481348@yahoo.com,2023-05-15,Mexico,33
1350,Customer_1349,customer_13491349@outlook.com,2022-07-01,USA,29
1351,Customer_1350,customer_13501350@outlook.com,2022-01-05,Japan,27
1352,Customer_1351,customer_13511351@company.com,2024-02-19,Germany,40
1353,Customer_1352,customer_13521352@yahoo.com,2022-06-12,UK,69
1354,Customer_1353,customer_13531353@company.com,2024-03-09,Australia,45
1355,Customer_1354,customer_13541354@gmail.com,2023-03-21,Canada,26
1356,Customer_1355,customer_13551355@company.com,2023-05-04,Japan,19
1357,Customer_1356,,2023-07-01,Brazil,56
1358,Customer_1357,customer_13571357@yahoo.com,2022-01-15,UK,37
1359,Customer_1358,customer_13581358@outlook.com,2023-06-28,USA,64
1360,Customer_1359,,2022-01-05,Germany,54
1361,Customer_1360,customer_13601360@yahoo.com,2022-12-19,Brazil,62
1362,Customer_1361,customer_13611361@outlook.com,2023-01-28,USA,31
1363,Customer_1362,customer_13621362@email.com,2022-06-21,Germany,56
1364,Customer_1363,customer_13631363@gmail.com,2022-11-02,France,30
1365,Customer_1364,customer_13641364@outlook.com,2023-06-17,Australia,71
1366,Customer_1365,customer_13651365@email.com,2023-03-21,USA,53
1367,Customer_1366,customer_13661366@yahoo.com,2023-05-17,Australia,34
1368,Customer_1367,customer_13671367@outlook.com,2022-06-18,Brazil,31
1369,Customer_1368,,2022-08-18,USA,26
1370,Customer_1369,customer_13691369@yahoo.com,2022-01-23,USA,56
1371,Customer_1370,customer_13701370@email.com,2022-05-07,Mexico,28
1372,Customer_1371,customer_13711371@outlook.com,2022-02-08,USA,50
1373,Customer_1372,customer_13721372@company.com,2022-09-19,Japan,30
1374,Customer_1373,customer_13731373@email.com,2023-09-01,Canada,54
1375,Customer_1374,customer_13741374@gmail.com,2023-11-01,USA,63
1376,Customer_1375,customer_13751375@gmail.com,2022-04-29,Japan,61
1377,Customer_1376,customer_13761376@company.com,2022-05-07,UK,60
1378,Customer_1377,customer_13771377@email.com,2023-12-20,Canada,26
1379,Customer_1378,customer_13781378@yahoo.com,2023-12-04,UK,20
1380,Customer_1379,customer_13791379@gmail.com,2023-11-09,Germany,56
1381,Customer_1380,customer_13801380@gmail.com,2022-10-04,USA,37
1382,Customer_1381,customer_13811381@email.com,2022-05-21,UK,40
1383,Customer_1382,customer_13821382@company.com,2022-04-18,Mexico,
1384,Customer_1383,customer_13831383@email.com,2022-05-01,USA,30
1385,Customer_1384,customer_13841384@outlook.com,2022-04-19,France,
1386,Customer_1385,customer_13851385@company.com,2022-07-24,UK,67
1387,Customer_1386,customer_13861386@outlook.com,2022-07-26,India,29
1388,Customer_1387,customer_13871387@outlook.com,2022-10-30,USA,48
1389,Customer_1388,customer_13881388@yahoo.com,2023-05-24,Mexico,
1390,Customer_1389,customer_13891389@yahoo.com,2023-05-08,Canada,55
1391,Customer_1390,customer_13901390@outlook.com,2022-01-14,USA,34
1392,Customer_1391,customer_13911391@gmail.com,2023-08-11,USA,68
1393,Customer_1392,customer_13921392@company.com,2022-04-03,USA,68
1394,Customer_1393,customer_13931393@email.com,2024-01-11,Canada,34
1395,Customer_1394,customer_13941394@gmail.com,2023-10-22,UK,69
1396,Customer_1395,customer_13951395@yahoo.com,2022-10-31,India,74
1397,Customer_1396,customer_13961396@outlook.com,2022-04-13,UK,64
1398,Customer_1397,customer_13971397@yahoo.com,2022-10-25,USA,65
1399,Customer_1398,customer_13981398@outlook.com,2022-11-17,Germany,29
1400,Customer_1399,customer_13991399@company.com,2022-04-08,Australia,49
1401,Customer_1400,,2022-05-22,USA,19
1402,Customer_1401,customer_14011401@yahoo.com,2023-03-25,USA,20
1403,Customer_1402,customer_14021402@email.com,2024-01-21,USA,74
1404,Customer_1403,customer_14031403@gmail.com,2022-12-17,Australia,34
1405,Customer_1404,customer_14041404@yahoo.com,2023-02-14,France,59
1406,Customer_1405,customer_14051405@company.com,2023-01-30,Canada,63
1407,Customer_1406,customer_14061406@company.com,2023-10-27,India,66
1408,Customer_1407,customer_14071407@yahoo.com,2023-12-14,India,74
1409,Customer_1408,customer_14081408@gmail.com,2022-06-13,Germany,29
1410,Customer_1409,customer_14091409@gmail.com,2023-08-28,Japan,
1411,Customer_1410,customer_14101410@company.com,2023-11-26,USA,39
1412,Customer_1411,customer_14111411@company.com,2023-01-24,USA,22
1413,Customer_1412,customer_14121412@outlook.com,2023-12-02,USA,
1414,Customer_1413,customer_14131413@yahoo.com,2023-05-15,USA,36
1415,Customer_1414,customer_14141414@gmail.com,2023-03-28,Canada,62
1416,Customer_1415,customer_14151415@gmail.com,2023-11-02,Brazil,48
1417,Customer_1416,,2023-11-26,USA,33
1418,Customer_1417,customer_14171417@email.com,2023-08-14,USA,54
1419,Customer_1418,customer_14181418@email.com,2023-11-17,Canada,28
1420,Customer_1419,customer_14191419@outlook.com,2023-12-06,Brazil,
1421,Customer_1420,customer_14201420@email.com,2023-11-09,UK,60
1422,Customer_1421,customer_14211421@yahoo.com,2023-11-11,Canada,52
1423,Customer_1422,customer_14221422@company.com,2023-07-26,USA,60
1424,Customer_1423,customer_14231423@email.com,2023-10-21,USA,
1425,Customer_1424,customer_14241424@yahoo.com,2023-04-26,Mexico,65
1426,Customer_1425,customer_14251425@company.com,2022-03-18,Mexico,52
1427,Customer_1426,customer_14261426@company.com,2022-12-05,USA,48
1428,Customer_1427,customer_14271427@outlook.com,2022-08-17,Mexico,52
1429,Customer_1428,customer_14281428@email.com,2023-02-17,France,66
1430,Customer_1429,customer_14291429@yahoo.com,2023-03-31,Japan,50
1431,Customer_1430,customer_14301430@email.com,2023-05-26,Canada,49
1432,Customer_1431,customer_14311431@company.com,2023-05-25,Canada,74
1433,Customer_1432,customer_14321432@gmail.com,2023-02-27,Canada,60
1434,Customer_1433,customer_14331433@gmail.com,2022-01-01,France,41
1435,Customer_1434,customer_14341434@gmail.com,2023-09-26,USA,57
1436,Customer_1435,customer_14351435@outlook.com,2023-07-30,USA,38
1437,Customer_1436,customer_14361436@yahoo.com,2023-04-13,UK,28
1438,Customer_1437,customer_14371437@outlook.com,2022-02-25,Australia,50
1439,Customer_1438,customer_14381438@yahoo.com,2022-12-06,USA,70
1440,Customer_1439,customer_14391439@email.com,2023-09-07,France,70
1441,Customer_1440,customer_14401440@company.com,2023-01-08,Mexico,35
1442,Customer_1441,customer_14411441@company.com,2024-02-17,USA,46
1443,Customer_1442,,2022-12-30,France,27
1444,Customer_1443,customer_14431443@outlook.com,2023-01-18,UK,74
1445,Customer_1444,customer_14441444@gmail.com,2022-06-18,Japan,73
1446,Customer_1445,customer_14451445@company.com,2024-01-05,USA,53
1447,Customer_1446,customer_14461446@company.com,2023-09-18,France,63
1448,Customer_1447,customer_14471447@yahoo.com,2023-02-07,India,57
1449,Customer_1448,customer_14481448@yahoo.com,2024-03-11,Brazil,50
1450,Customer_1449,customer_14491449@yahoo.com,2022-04-21,France,18
1451,Customer_1450,customer_14501450@company.com,2023-10-11,Canada,42
1452,Customer_1451,customer_14511451@email.com,2023-04-07,Germany,55
1453,Customer_1452,customer_14521452@company.com,2023-06-01,Japan,55
1454,Customer_1453,customer_14531453@yahoo.com,2022-01-05,Germany,37
1455,Customer_1454,customer_14541454@email.com,2023-07-21,USA,71
1456,Customer_1455,customer_14551455@company.com,2023-05-10,Brazil,25
1457,Customer_1456,customer_14561456@email.com,2022-07-01,France,45
1458,Customer_1457,customer_14571457@email.com,2022-05-12,France,56
1459,Customer_1458,customer_14581458@gmail.com,2023-09-07,USA,56
1460,Customer_1459,customer_14591459@email.com,2023-06-01,France,53
1461,Customer_1460,customer_14601460@company.com,2023-09-16,UK,31
1462,Customer_1461,customer_14611461@yahoo.com,2022-12-18,France,24
1463,Customer_1462,customer_14621462@outlook.com,2022-05-17,USA,53
1464,Customer_1463,customer_14631463@yahoo.com,2023-12-18,France,50
1465,Customer_1464,customer_14641464@email.com,2023-12-20,Mexico,25
1466,Customer_1465,customer_14651465@email.com,2023-12-30,USA,57
1467,Customer_1466,customer_14661466@email.com,2022-07-25,Mexico,42
1468,Customer_1467,customer_14671467@yahoo.com,2022-10-25,UK,55
1469,Customer_1468,customer_14681468@outlook.com,2022-05-16,Japan,65
1470,Customer_1469,customer_14691469@yahoo.com,2023-12-12,India,25
1471,Customer_1470,customer_14701470@outlook.com,2024-02-19,Germany,
1472,Customer_1471,customer_14711471@outlook.com,2023-08-20,Australia,61
1473,Customer_1472,customer_14721472@email.com,2023-12-29,Japan,51
1474,Customer_1473,customer_14731473@company.com,2023-07-01,UK,56
1475,Customer_1474,customer_14741474@outlook.com,2023-03-09,UK,65
1476,Customer_1475,customer_14751475@gmail.com,2022-01-26,France,63
1477,Customer_1476,customer_14761476@company.com,2023-11-18,India,72
1478,Customer_1477,customer_14771477@gmail.com,2024-02-08,India,47
1479,Customer_1478,customer_14781478@yahoo.com,2023-12-01,India,44
1480,Customer_1479,customer_14791479@outlook.com,2022-03-05,UK,39
1481,Customer_1480,customer_14801480@outlook.com,2023-07-09,India,24
1482,Customer_1481,customer_14811481@gmail.com,2023-04-09,USA,49
1483,Customer_1482,customer_14821482@gmail.com,2023-11-23,Canada,31
1484,Customer_1483,customer_14831483@email.com,2024-01-31,USA,70
1485,Customer_1484,customer_14841484@email.com,2023-06-08,UK,49
1486,Customer_1485,customer_14851485@outlook.com,2022-02-18,UK,50
1487,Customer_1486,customer_14861486@company.com,2023-12-03,UK,36
1488,Customer_1487,customer_14871487@outlook.com,2022-02-25,France,18
1489,Customer_1488,customer_14881488@gmail.com,2022-07-27,UK,
1490,Customer_1489,customer_14891489@email.com,2023-03-30,UK,40
1491,Customer_1490,customer_14901490@yahoo.com,2023-12-23,USA,20
1492,Customer_1491,customer_14911491@outlook.com,2023-07-14,UK,51
1493,Customer_1492,customer_14921492@email.com,2024-01-13,USA,67
1494,Customer_1493,customer_14931493@yahoo.com,2022-07-01,USA,67
1495,Customer_1494,customer_14941494@gmail.com,2022-06-27,Germany,54
1496,Customer_1495,customer_14951495@email.com,2022-02-11,France,27
1497,Customer_1496,customer_14961496@company.com,2022-09-28,Germany,66
1498,Customer_1497,customer_14971497@yahoo.com,2022-09-19,Canada,68
1499,Customer_1498,customer_14981498@gmail.com,2023-12-28,UK,26
1500,Customer_1499,customer_14991499@yahoo.com,2022-11-27,Japan,59
1501,Customer_1500,customer_15001500@email.com,2023-10-03,Canada,32
1502,Customer_1501,customer_15011501@email.com,2022-11-05,Canada,63
1503,Customer_1502,customer_15021502@company.com,2023-07-18,USA,74
1504,Customer_1503,customer_15031503@outlook.com,2023-12-26,UK,
1505,Customer_1504,customer_15041504@outlook.com,2022-07-08,UK,68
1506,Customer_1505,customer_15051505@email.com,2023-06-02,UK,52
1507,Customer_1506,customer_15061506@yahoo.com,2023-07-04,Germany,73
1508,Customer_1507,customer_15071507@company.com,2022-08-15,Canada,42
1509,Customer_1508,customer_15081508@yahoo.com,2022-12-06,Germany,65
1510,Customer_1509,customer_15091509@outlook.com,2024-02-10,India,18
1511,Customer_1510,customer_15101510@email.com,2023-07-29,India,35
1512,Customer_1511,customer_15111511@gmail.com,2022-12-21,Australia,19
1513,Customer_1512,customer_15121512@company.com,2023-10-20,Mexico,73
1514,Customer_1513,customer_15131513@email.com,2022-09-07,USA,64
1515,Customer_1514,customer_15141514@gmail.com,2022-11-25,USA,66
1516,Customer_1515,customer_15151515@company.com,2022-04-27,USA,71
1517,Customer_1516,customer_15161516@company.com,2024-01-12,France,20
1518,Customer_1517,,2023-06-14,Japan,38
1519,Customer_1518,customer_15181518@outlook.com,2023-06-05,USA,19
1520,Customer_1519,customer_15191519@company.com,2022-10-31,Brazil,27
1521,Customer_1520,customer_15201520@yahoo.com,2022-03-26,USA,28
1522,Customer_1521,customer_15211521@gmail.com,2024-03-02,Brazil,43
1523,Customer_1522,customer_15221522@email.com,2023-10-04,UK,31
1524,Customer_1523,customer_15231523@gmail.com,2023-10-07,USA,21
1525,Customer_1524,customer_15241524@yahoo.com,2023-03-11,Canada,25
1526,Customer_1525,customer_15251525@gmail.com,2023-12-21,USA,23
1527,Customer_1526,customer_15261526@company.com,2022-03-15,USA,73
1528,Customer_1527,,2024-01-05,UK,60
1529,Customer_1528,customer_15281528@outlook.com,2022-03-17,India,73
1530,Customer_1529,customer_15291529@gmail.com,2022-09-15,Canada,41
1531,Customer_1530,customer_15301530@email.com,2022-08-22,UK,31
1532,Customer_1531,customer_15311531@outlook.com,2023-04-07,Germany,62
1533,Customer_1532,customer_15321532@company.com,2022-01-18,Australia,34
1534,Customer_1533,customer_15331533@company.com,2023-07-02,USA,32
1535,Customer_1534,customer_15341534@gmail.com,2023-09-26,UK,28
1536,Customer_1535,customer_15351535@gmail.com,2023-08-23,USA,22
1537,Customer_1536,customer_15361536@gmail.com,2022-03-16,USA,30
1538,Customer_1537,customer_15371537@outlook.com,2022-04-19,France,36
1539,Customer_1538,customer_15381538@outlook.com,2022-11-05,USA,55
1540,Customer_1539,customer_15391539@email.com,2024-02-23,Canada,18
1541,Customer_1540,customer_15401540@company.com,2023-11-08,Australia,27
1542,Customer_1541,customer_15411541@gmail.com,2023-07-01,USA,63
1543,Customer_1542,customer_15421542@yahoo.com,2023-02-05,Germany,23
1544,Customer_1543,customer_15431543@email.com,2023-10-12,USA,35
1545,Customer_1544,customer_15441544@yahoo.com,2024-01-17,Mexico,66
1546,Customer_1545,customer_15451545@outlook.com,2022-01-12,Canada,24
1547,Customer_1546,customer_15461546@email.com,2022-05-25,India,19
1548,Customer_1547,customer_15471547@gmail.com,2023-08-10,Germany,44
1549,Customer_1548,customer_15481548@email.com,2023-07-15,USA,33
1550,Customer_1549,customer_15491549@gmail.com,2024-02-06,France,48
1551,Customer_1550,customer_15501550@outlook.com,2023-10-24,Mexico,63
1552,Customer_1551,customer_15511551@email.com,2022-07-08,Germany,23
1553,Customer_1552,customer_15521552@yahoo.com,2022-09-16,India,49
1554,Customer_1553,customer_15531553@yahoo.com,2023-11-19,Japan,45
1555,Customer_1554,customer_15541554@email.com,2024-02-09,USA,23
1556,Customer_1555,customer_15551555@email.com,2023-07-17,USA,52
1557,Customer_1556,customer_15561556@gmail.com,2022-03-10,Germany,31
1558,Customer_1557,customer_15571557@outlook.com,2024-01-14,UK,44
1559,Customer_1558,customer_15581558@email.com,2022-12-05,India,19
1560,Customer_1559,customer_15591559@outlook.com,2023-11-03,Brazil,42
1561,Customer_1560,customer_15601560@yahoo.com,2023-09-27,UK,33
1562,Customer_1561,customer_15611561@gmail.com,2022-11-22,USA,64
1563,Customer_1562,customer_15621562@company.com,2023-09-24,India,18
1564,Customer_1563,customer_15631563@outlook.com,2022-06-06,USA,40
1565,Customer_1564,customer_15641564@email.com,2022-11-20,India,42
1566,Customer_1565,customer_15651565@company.com,2022-11-17,UK,58
1567,Customer_1566,customer_15661566@yahoo.com,2023-12-31,France,49
1568,Customer_1567,customer_15671567@company.com,2023-01-04,USA,55
1569,Customer_1568,customer_15681568@yahoo.com,2022-12-06,Germany,61
1570,Customer_1569,customer_15691569@company.com,2023-01-03,Canada,66
1571,Customer_1570,customer_15701570@outlook.com,2022-04-22,Germany,33
1572,Customer_1571,customer_15711571@yahoo.com,2022-03-25,USA,47
1573,Customer_1572,customer_15721572@outlook.com,2022-05-24,Australia,65
1574,Customer_1573,customer_15731573@email.com,2024-01-22,Japan,74
1575,Customer_1574,customer_15741574@gmail.com,2022-01-20,USA,68
1576,Customer_1575,customer_15751575@email.com,2023-08-19,USA,37
1577,Customer_1576,customer_15761576@email.com,2023-08-28,USA,26
1578,Customer_1577,customer_15771577@yahoo.com,2023-07-19,France,44
1579,Customer_1578,customer_15781578@outlook.com,2023-07-07,Germany,59
1580,Customer_1579,customer_15791579@company.com,2022-06-02,Canada,44
1581,Customer_1580,customer_15801580@outlook.com,2024-03-01,USA,43
1582,Customer_1581,customer_15811581@email.com,2022-10-25,UK,65
1583,Customer_1582,customer_15821582@yahoo.com,2023-06-07,Germany,36
1584,Customer_1583,customer_15831583@gmail.com,2023-05-30,Canada,66
1585,Customer_1584,customer_15841584@gmail.com,2023-09-21,Mexico,39
1586,Customer_1585,customer_15851585@yahoo.com,2022-05-24,USA,34
1587,Customer_1586,customer_15861586@company.com,2023-08-03,France,42
1588,Customer_1587,customer_15871587@email.com,2022-05-30,UK,60
1589,Customer_1588,customer_15881588@company.com,2022-02-11,UK,22
1590,Customer_1589,customer_15891589@yahoo.com,2022-08-26,Australia,26
1591,Customer_1590,customer_15901590@gmail.com,2022-08-28,France,72
1592,Customer_1591,customer_15911591@gmail.com,2023-06-15,Mexico,25
1593,Customer_1592,customer_15921592@outlook.com,2023-04-11,USA,49
1594,Customer_1593,customer_15931593@gmail.com,2023-10-27,USA,49
1595,Customer_1594,customer_15941594@outlook.com,2023-06-18,Australia,44
1596,Customer_1595,customer_15951595@outlook.com,2022-09-27,Germany,53
1597,Customer_1596,customer_15961596@email.com,2022-06-28,USA,28
1598,Customer_1597,customer_15971597@company.com,2023-01-10,USA,48
1599,Customer_1598,customer_15981598@email.com,2022-03-21,USA,37
1600,Customer_1599,customer_15991599@email.com,2022-08-17,Japan,54
1601,Customer_1600,customer_16001600@email.com,2022-12-20,USA,23
1602,Customer_1601,customer_16011601@company.com,2023-09-11,UK,49
1603,Customer_1602,customer_16021602@gmail.com,2022-05-23,USA,26
1604,Customer_1603,customer_16031603@company.com,2022-03-20,UK,31
1605,Customer_1604,customer_16041604@email.com,2022-08-05,USA,28
1606,Customer_1605,customer_16051605@yahoo.com,2023-01-06,Canada,25
1607,Customer_1606,customer_16061606@email.com,2022-05-02,USA,64
1608,Customer_1607,customer_16071607@yahoo.com,2022-12-05,India,32
1609,Customer_1608,customer_16081608@gmail.com,2023-05-06,USA,70
1610,Customer_1609,customer_16091609@company.com,2022-06-15,Canada,73
1611,Customer_1610,,2022-02-14,Japan,49
1612,Customer_1611,customer_16111611@yahoo.com,2022-06-14,France,23
1613,Customer_1612,customer_16121612@yahoo.com,2022-02-10,Canada,37
1614,Customer_1613,customer_16131613@email.com,2022-06-20,UK,62
1615,Customer_1614,customer_16141614@outlook.com,2023-06-14,UK,37
1616,Customer_1615,customer_16151615@company.com,2023-08-01,France,20
1617,Customer_1616,customer_16161616@gmail.com,2024-01-16,Mexico,48
1618,Customer_1617,customer_16171617@outlook.com,2022-08-10,France,65
1619,Customer_1618,customer_16181618@company.com,2023-04-28,Germany,62
1620,Customer_1619,customer_16191619@company.com,2023-02-25,Australia,25
1621,Customer_1620,customer_16201620@email.com,2023-08-20,Canada,55
1622,Customer_1621,customer_16211621@yahoo.com,2023-06-08,USA,28
1623,Customer_1622,customer_16221622@outlook.com,2023-12-04,Germany,28
1624,Customer_1623,customer_16231623@outlook.com,2023-09-03,Mexico,67
1625,Customer_1624,customer_16241624@email.com,2023-01-23,USA,29
1626,Customer_1625,customer_16251625@company.com,2022-01-17,France,30
1627,Customer_1626,customer_16261626@yahoo.com,2023-06-01,USA,
1628,Customer_1627,customer_16271627@company.com,2023-09-13,Canada,67
1629,Customer_1628,customer_16281628@gmail.com,2023-09-22,USA,62
1630,Customer_1629,customer_16291629@email.com,2023-06-29,Canada,52
1631,Customer_1630,customer_16301630@email.com,2022-04-06,India,60
1632,Customer_1631,customer_16311631@company.com,2023-09-10,UK,24
1633,Customer_1632,customer_16321632@email.com,2024-03-04,France,42
1634,Customer_1633,customer_16331633@company.com,2023-01-15,India,36
1635,Customer_1634,customer_16341634@gmail.com,2023-03-16,Brazil,20
1636,Customer_1635,customer_16351635@yahoo.com,2023-05-09,USA,44
1637,Customer_1636,customer_16361636@company.com,2024-01-30,UK,70
1638,Customer_1637,customer_16371637@email.com,2022-05-18,USA,
1639,Customer_1638,customer_16381638@outlook.com,2022-08-27,Mexico,32
1640,Customer_1639,customer_16391639@gmail.com,2023-07-11,Brazil,27
1641,Customer_1640,customer_16401640@company.com,2022-01-06,Canada,29
1642,Customer_1641,customer_16411641@gmail.com,2022-05-01,India,69
1643,Customer_1642,,2023-11-02,Canada,43
1644,Customer_1643,customer_16431643@yahoo.com,2022-11-20,Germany,42
1645,Customer_1644,customer_16441644@company.com,2022-06-08,USA,60
1646,Customer_1645,customer_16451645@company.com,2022-09-17,India,24
1647,Customer_1646,customer_16461646@outlook.com,2023-03-10,USA,44
1648,Customer_1647,customer_16471647@email.com,2022-10-10,India,40
1649,Customer_1648,customer_16481648@company.com,2023-02-28,India,50
1650,Customer_1649,customer_16491649@email.com,2023-05-10,Australia,74
1651,Customer_1650,customer_16501650@yahoo.com,2023-07-23,USA,61
1652,Customer_1651,customer_16511651@company.com,2022-11-11,UK,38
1653,Customer_1652,customer_16521652@email.com,2023-12-24,USA,64
1654,Customer_1653,customer_16531653@company.com,2023-11-07,UK,25
1655,Customer_1654,customer_16541654@gmail.com,2023-04-03,USA,
1656,Customer_1655,customer_16551655@yahoo.com,2023-06-05,Brazil,27
1657,Customer_1656,customer_16561656@company.com,2023-07-18,Germany,35
1658,Customer_1657,customer_16571657@email.com,2023-12-25,UK,45
1659,Customer_1658,customer_16581658@gmail.com,2023-10-14,UK,51
1660,Customer_1659,customer_16591659@gmail.com,2022-05-29,UK,69
1661,Customer_1660,customer_16601660@company.com,2023-03-22,Germany,45
1662,Customer_1661,customer_16611661@gmail.com,2022-08-16,Canada,45
1663,Customer_1662,customer_16621662@outlook.com,2022-02-08,Brazil,18
1664,Customer_1663,customer_16631663@company.com,2023-02-15,Canada,
1665,Customer_1664,customer_16641664@email.com,2022-10-21,Mexico,48
1666,Customer_1665,customer_16651665@email.com,2024-03-03,Japan,41
1667,Customer_1666,customer_16661666@yahoo.com,2023-03-26,USA,65
1668,Customer_1667,customer_16671667@gmail.com,2023-11-04,Brazil,24
1669,Customer_1668,customer_16681668@email.com,2022-02-04,USA,
1670,Customer_1669,customer_16691669@email.com,2023-12-17,India,41
1671,Customer_1670,customer_16701670@yahoo.com,2023-11-22,UK,29
1672,Customer_1671,customer_16711671@gmail.com,2023-11-02,Japan,
1673,Customer_1672,customer_16721672@gmail.com,2022-03-30,Japan,58
1674,Customer_1673,customer_16731673@outlook.com,2022-12-28,India,21
1675,Customer_1674,customer_16741674@company.com,2022-07-25,India,51
1676,Customer_1675,,2023-12-22,UK,31
1677,Customer_1676,customer_16761676@gmail.com,2023-07-17,USA,25
1678,Customer_1677,customer_16771677@outlook.com,2023-07-27,UK,37
1679,Customer_1678,customer_16781678@email.com,2022-10-11,USA,63
1680,Customer_1679,customer_16791679@yahoo.com,2022-07-19,France,38
1681,Customer_1680,customer_16801680@company.com,2023-08-12,UK,60
1682,Customer_1681,customer_16811681@gmail.com,2023-02-21,Mexico,22
1683,Customer_1682,customer_16821682@email.com,2022-03-16,France,61
1684,Customer_1683,customer_16831683@email.com,2022-04-30,India,29
1685,Customer_1684,customer_16841684@email.com,2023-07-05,USA,55
1686,Customer_1685,customer_16851685@email.com,2023-03-30,Japan,48
1687,Customer_1686,customer_16861686@company.com,2024-02-28,Brazil,70
1688,Customer_1687,customer_16871687@yahoo.com,2024-03-05,Canada,38
1689,Customer_1688,customer_16881688@company.com,2023-08-24,Germany,18
1690,Customer_1689,customer_16891689@gmail.com,2022-09-22,India,
1691,Customer_1690,customer_16901690@gmail.com,2022-08-14,USA,64
1692,Customer_1691,customer_16911691@yahoo.com,2023-02-27,Canada,46
1693,Customer_1692,customer_16921692@outlook.com,2022-01-10,UK,61
1694,Customer_1693,customer_16931693@outlook.com,2022-04-06,USA,29
1695,Customer_1694,customer_16941694@company.com,2022-12-17,UK,35
1696,Customer_1695,customer_16951695@gmail.com,2022-07-02,USA,
1697,Customer_1696,customer_16961696@company.com,2022-08-12,USA,72
1698,Customer_1697,customer_16971697@email.com,2024-02-04,USA,55
1699,Customer_1698,customer_16981698@yahoo.com,2022-07-24,Mexico,70
1700,Customer_1699,customer_16991699@yahoo.com,2022-09-29,Canada,30
1701,Customer_1700,customer_17001700@yahoo.com,2022-09-13,Mexico,51
1702,Customer_1701,customer_17011701@email.com,2024-03-08,UK,55
1703,Customer_1702,customer_17021702@gmail.com,2022-03-22,UK,34
1704,Customer_1703,customer_17031703@company.com,2024-02-22,Canada,65
1705,Customer_1704,customer_17041704@email.com,2023-05-09,UK,71
1706,Customer_1705,customer_17051705@outlook.com,2023-05-20,USA,68
1707,Customer_1706,customer_17061706@email.com,2023-05-18,France,59
1708,Customer_1707,customer_17071707@yahoo.com,2023-06-08,USA,31
1709,Customer_1708,customer_17081708@outlook.com,2024-02-08,Germany,31
1710,Customer_1709,customer_17091709@email.com,2023-06-23,France,72
1711,Customer_1710,customer_17101710@company.com,2023-07-08,USA,
1712,Customer_1711,customer_17111711@gmail.com,2023-02-08,USA,57
1713,Customer_1712,customer_17121712@yahoo.com,2022-05-04,India,57
1714,Customer_1713,customer_17131713@email.com,2023-12-07,Canada,52
1715,Customer_1714,,2022-08-04,USA,74
1716,Customer_1715,customer_17151715@company.com,2022-11-30,Mexico,33
1717,Customer_1716,customer_17161716@outlook.com,2022-09-23,USA,35
1718,Customer_1717,customer_17171717@yahoo.com,2022-08-31,France,19
